id,nombre,equipo,equipo_id,posicion,edad,nacionalidad,pais_cod,altura_cm,camiseta,valor_mercado_eur,rating,goles,asistencias,minutos_stats,partidos_stats,goles_p90,xG_p90,tiros_p90,tiros_a_puerta_p90,asistencias_p90,xA_p90,chances_creadas_p90,grandes_chances_p90,pases_precisos_p90,pases_largos_p90,duelos_tierra_ganados_p90,recuperaciones_campo_rival_p90,entradas_p90,intercepciones_p90,despejes_p90,tiros_bloqueados_p90,faltas_cometidas_p90,tarjetas_amarillas_p90,tarjetas_rojas_p90,paradas_p90,porcentaje_paradas_p90,goles_evitados_p90,goles_recibidos_p90,porterias_cero_p90,penales_ganados_p90
1502907,Pedro Martínez,Pachuca,7848,CB,24,Mexico,MEX,187.0,35.0,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919167,David Collazo,Pachuca,7848,,21,Mexico,MEX,,142.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832995,Cristóbal Alfaro,Pachuca,7848,,18,Mexico,MEX,,184.0,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440973,Andrés Micolta,Pachuca,7848,LB,26,Ecuador,ECU,194.0,222.0,1111600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202775,Pedro Pedraza,Pachuca,7848,"CDM,CB,CM",25,Mexico,MEX,185.0,5.0,1192037,,,,80.0,5.0,,,,,,,,,,,,,,,,,,2.25,,,,,,,
643749,Víctor Guzmán,Pachuca,7848,"CAM,LW",31,Mexico,MEX,176.0,8.0,1358720,6.94,1.0,3.0,204.0,9.0,0.44,0.09,1.8,1.3,1.324,0.58,12.0,3.0,48.5,1.8,0.9,1.3,1.8,2.2,0.9,0.9,1.3,,,,,,,,
1109048,Israel Luna,Pachuca,7848,CDM,23,Mexico,MEX,175.0,15.0,721470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732548,Christian Rivera,Pachuca,7848,"CM,CDM",30,Colombia,COL,183.0,16.0,1431481,7.25,1.0,1.0,917.0,11.0,0.1,0.01,0.3,0.1,0.098,0.02,8.0,1.0,42.6,3.6,0.3,0.3,2.6,0.7,1.0,,2.9,0.196,,,,,,,
1292484,Alán Bautista,Pachuca,7848,"CDM,CAM,CM,RW",23,Mexico,MEX,168.0,26.0,2400000,6.55,,,609.0,11.0,,0.09,1.3,0.3,,0.1,8.0,1.0,23.5,0.7,0.4,0.4,0.6,0.3,1.2,0.1,0.9,0.148,,,,,,,
1502909,Elías Montiel,Pachuca,7848,"CDM,CM",20,Mexico,MEX,171.0,28.0,780000,,,,267.0,3.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,
257865,William Carvalho,Pachuca,7848,CDM,33,Portugal,POR,190.0,41.0,907194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406768,Ari Contreras,Pachuca,7848,LB,20,Mexico,MEX,178.0,185.0,725518,,,,67.0,1.0,,,,,,,,,,,,,,,,,,1.343,,,,,,,
1789747,Sergio Rodríguez,Pachuca,7848,CDM,22,Mexico,MEX,,188.0,25000,6.78,,,494.0,8.0,,0.04,0.7,0.4,,0.04,3.0,,25.3,2.2,0.5,,4.4,0.9,0.9,0.4,3.5,0.911,,,,,,,
1888848,Osvaldo González,Pachuca,7848,,20,Mexico,MEX,,198.0,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658984,Gael Álvarez,Pachuca,7848,RW,20,Mexico,MEX,175.0,,30000,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
425810,Luis Quiñones,Pachuca,7848,"CAM,LW,RW",34,Colombia,COL,178.0,7.0,448986,6.62,,,324.0,11.0,,0.2,2.8,0.8,,0.14,9.0,1.0,36.7,0.8,1.1,1.1,5.0,0.6,1.1,,2.5,0.278,,,,,,,
195927,Enner Valencia,Pachuca,7848,ST,36,Ecuador,ECU,177.0,10.0,1098452,,1.0,,140.0,4.0,,,,,,,1.0,,,,,,,,,,,0.643,,,,,,,
690188,Oussama Idrissi,Pachuca,7848,LW,30,Morocco,MAR,182.0,11.0,5513315,7.07,3.0,1.0,647.0,11.0,0.42,0.06,1.1,0.4,0.139,0.2,18.0,5.0,29.2,3.8,1.5,0.6,1.5,0.1,0.4,,1.4,0.139,,,,,,,
1510568,Alexéi Domínguez,Pachuca,7848,"RW,CAM,RWB",21,Mexico,MEX,171.0,18.0,2335713,6.91,1.0,2.0,764.0,11.0,0.12,0.06,1.3,0.4,0.236,0.14,15.0,2.0,20.1,1.1,1.6,0.6,1.6,0.4,0.7,0.1,0.9,0.118,,,,,,,
51545,José Salomon Rondon,Pachuca,7848,ST,36,Venezuela,VEN,189.0,23.0,926296,7.12,5.0,,802.0,11.0,0.56,0.48,4.0,1.2,,0.03,5.0,,13.0,0.4,0.9,0.9,0.4,0.2,0.8,0.3,1.5,,,,,,,,
467354,Kenedy,Pachuca,7848,"RW,CAM,LW,ST",30,Brazil,BRA,182.0,29.0,755490,6.6,1.0,,509.0,9.0,0.18,0.14,3.7,1.4,,0.09,8.0,2.0,24.0,1.2,1.4,0.9,1.2,0.5,,,1.4,,,,,,,,
1729961,Juan Sigala,Pachuca,7848,RW,18,Mexico,MEX,,190.0,20000,,,,45.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1888849,Cristóbal Hernández,Pachuca,7848,,18,Mexico,MEX,,267.0,20000,,,,33.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
514295,Luis Cárdenas,Monterrey,7849,GK,32,Mexico,MEX,180.0,22.0,375088,6.85,,,990.0,11.0,,,,,,0.0,1.0,,35.7,,,,,,1.2,,,,,3.5,71.7,-1.7,1.4,0.273,
848027,Santiago Mele,Monterrey,7849,GK,28,Uruguay,URU,185.0,25.0,1818513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659597,Ricardo Chávez,Monterrey,7849,"RB,RM",31,Mexico,MEX,176.0,2.0,1684551,7.05,,1.0,655.0,9.0,,0.06,1.4,0.1,0.137,0.11,11.0,,38.6,2.1,0.4,0.1,4.3,1.0,3.2,0.5,2.5,0.275,,,,,,,
797924,Gerardo Arteaga,Monterrey,7849,"LB,LM,LWB,RB,CM",27,Mexico,MEX,174.0,3.0,2794818,6.66,,,780.0,10.0,,0.02,0.5,0.1,,0.04,5.0,,37.8,1.0,0.7,0.2,1.3,0.6,1.0,,0.9,0.231,,,,,,,1.0
1128493,Víctor Guzmán,Monterrey,7849,CB,24,Mexico,MEX,174.0,4.0,7324082,6.91,,,649.0,8.0,,0.01,0.6,,,0.04,2.0,2.0,43.1,4.0,0.3,,1.1,1.9,6.5,0.6,1.2,,0.139,,,,,,
431992,Carlos Salcedo,Monterrey,7849,CB,32,Mexico,MEX,189.0,13.0,1086989,6.6,,,322.0,5.0,,,,,,,1.0,,,,,,,,,,,0.559,,,,,,,
564634,Érick Aguirre,Monterrey,7849,"RB,RWB",29,Mexico,MEX,171.0,14.0,1389288,,,,175.0,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,
1203562,Alonso Aceves,Monterrey,7849,"LB,CB,LM",24,Mexico,MEX,180.0,19.0,1754025,6.85,,,789.0,11.0,,0.01,0.3,,,0.01,1.0,,63.0,5.5,0.3,0.2,2.3,1.0,5.8,0.5,0.7,,,,,,,,
766849,Luis Reyes,Monterrey,7849,"LB,CDM,CB,LWB",34,Mexico,MEX,182.0,21.0,339658,,,,213.0,5.0,,,,,,,11.0,1.0,,,,,,,,,,,,,,,,,
1044929,Gustavo Sánchez,Monterrey,7849,CB,25,Mexico,MEX,178.0,23.0,812494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206767,Stefan Medina,Monterrey,7849,"CB,CDM,LB,RB",33,Colombia,COL,177.0,33.0,1299845,6.68,,,497.0,8.0,,0.05,0.5,0.2,,0.04,2.0,,49.6,2.2,0.7,0.2,2.0,1.6,2.2,0.5,2.9,0.181,,,,,,,
1509761,César Bustos,Monterrey,7849,CB,20,Mexico,MEX,176.0,34.0,520000,,,,27.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1110661,Fidel Ambríz,Monterrey,7849,"CDM,CM,CB",23,Mexico,MEX,184.0,5.0,7192511,6.54,,,470.0,7.0,,0.17,1.7,0.6,,0.04,3.0,1.0,50.2,1.5,0.2,,2.3,1.1,1.7,0.2,0.8,,,,,,,,
316771,Óliver Torres,Monterrey,7849,"CDM,CM,CAM,LW,RW",31,Spain,ESP,174.0,8.0,2698625,7.14,,2.0,651.0,9.0,,0.05,1.8,0.3,0.276,0.17,8.0,2.0,54.2,4.3,0.8,0.8,2.5,1.4,0.7,0.3,0.4,0.138,,,,,,,
150649,Sergio Canales,Monterrey,7849,"CAM,RW,ST,CM,LM",35,Spain,ESP,176.0,10.0,2006659,7.18,3.0,2.0,803.0,10.0,0.34,0.26,3.3,1.3,0.224,0.16,25.0,1.0,45.2,1.8,0.3,0.8,0.4,0.2,,0.1,0.7,0.112,,,,,,,
210956,Jesús Corona,Monterrey,7849,"CAM,RW,LW,RM,ST,CDM",33,Mexico,MEX,174.0,17.0,1369990,7.14,3.0,1.0,313.0,8.0,0.86,0.13,2.0,1.4,0.288,0.39,10.0,2.0,33.6,4.0,2.9,1.4,0.6,0.6,,,1.7,0.575,,,,,,,
564610,Jorge Rodríguez,Monterrey,7849,"CM,CDM,CB,RW",30,Argentina,ARG,178.0,30.0,2465601,6.89,1.0,,498.0,8.0,0.18,0.02,0.9,0.5,,0.04,3.0,,60.2,3.4,0.2,0.7,2.7,2.0,2.9,0.5,1.6,0.181,,,,,,,
1496244,Sebastián Rodríguez,Monterrey,7849,"CM,CDM",18,Mexico,MEX,181.0,32.0,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513010,Iker Fimbres,Monterrey,7849,"CDM,CM,CAM,LW",20,Mexico,MEX,174.0,35.0,4580089,6.8,2.0,,544.0,11.0,0.33,0.16,2.2,1.0,,0.09,7.0,,44.3,3.0,0.5,0.2,1.5,0.5,0.5,,1.3,,,,,,,,1.0
1888864,Omar Gálvez,Monterrey,7849,,19,Mexico,MEX,172.0,36.0,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888865,Allen Rojas,Monterrey,7849,CDM,20,Mexico,MEX,171.0,38.0,25000,,,,111.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1662492,José Urías,Monterrey,7849,,19,Mexico,MEX,168.0,41.0,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838729,Carlos Frayde,Monterrey,7849,CM,21,Mexico,MEX,,42.0,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603859,Cristian Reyes,Monterrey,7849,RW,19,Mexico,MEX,,,20000,,,1.0,137.0,3.0,,,,,0.657,,2.0,,,,,,,,,,,,,,,,,,
413557,Anthony Martial,Monterrey,7849,"ST,LW",30,France,FRA,181.0,9.0,6430804,,1.0,2.0,251.0,5.0,,,,,0.717,,5.0,3.0,,,,,,,,,,,,,,,,,
988833,Luca Orellano,Monterrey,7849,"LWB,RW,ST,LM,CAM,RWB,LW",25,Argentina,ARG,170.0,11.0,2736713,7.3,3.0,4.0,591.0,8.0,0.46,0.31,3.2,1.4,0.609,0.19,15.0,2.0,33.4,1.7,2.4,0.8,0.6,0.3,0.2,,1.1,0.152,,,,,,,
409152,Uros Djurdjevic,Monterrey,7849,ST,32,Montenegro,MNE,181.0,20.0,1454960,6.78,4.0,,906.0,11.0,0.4,0.38,3.0,1.0,,0.06,8.0,1.0,9.4,0.3,0.4,0.8,0.3,0.2,1.0,,1.3,0.099,,,,,,,
868061,Roberto de la Rosa,Monterrey,7849,"ST,CM",26,Mexico,MEX,177.0,27.0,1130484,6.5,,1.0,233.0,6.0,,0.32,3.9,1.2,0.386,0.11,5.0,,36.7,2.7,0.8,0.4,0.4,0.8,0.8,,1.2,,,,,,,,
357080,Lucas Ocampos,Monterrey,7849,"LW,ST",31,Argentina,ARG,187.0,29.0,3648119,6.43,,,334.0,8.0,,0.13,2.4,0.5,,0.07,8.0,1.0,26.7,1.6,0.8,,1.1,,0.8,,0.5,0.539,,,,,,,
1577972,Joaquín Moxica,Monterrey,7849,ST,20,Mexico,MEX,178.0,39.0,55000,,,,43.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
751164,Carlos Acevedo,Santos Laguna,7857,GK,29,Mexico,MEX,182.0,1.0,2140242,6.0,,,970.0,11.0,,,,,,0.0,,,16.7,,,,,,0.5,,,,,4.0,59.7,-8.0,2.7,,
1169789,Héctor Holguín,Santos Laguna,7857,GK,24,Mexico,MEX,180.0,33.0,406362,,,,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1192255,Bruno Amione,Santos Laguna,7857,"LB,CB",24,Argentina,ARG,187.0,2.0,1759382,6.54,,,748.0,10.0,,0.03,0.1,,,0.01,1.0,,22.0,2.4,0.5,0.1,1.6,2.6,5.4,0.4,0.7,0.481,,,,,,,
466755,Javier Abella,Santos Laguna,7857,"RB,RWB",32,Mexico,MEX,175.0,4.0,686089,5.79,,,369.0,8.0,,0.02,0.7,0.2,,0.08,4.0,,25.1,1.7,,0.5,1.2,0.7,5.9,0.7,0.5,,0.244,,,,,,
823038,Efraín Orona,Santos Laguna,7857,"CB,LB",27,Mexico,MEX,182.0,14.0,746005,5.96,,,472.0,9.0,,0.05,1.0,0.2,,0.04,2.0,1.0,27.5,4.6,,,2.5,0.8,4.8,1.0,1.1,0.381,,,,,,,
1572473,Emmanuel Echeverría,Santos Laguna,7857,"LB,LWB",22,Mexico,MEX,174.0,17.0,959310,6.36,,,626.0,9.0,,0.01,0.4,0.3,,0.06,8.0,1.0,26.9,2.4,0.6,0.4,1.6,0.7,1.6,0.3,1.0,0.431,,,,,,,
1015112,Haret Ortega,Santos Laguna,7857,CB,25,Mexico,MEX,192.0,19.0,819786,6.07,,,652.0,8.0,,0.03,0.6,,,0.04,,,23.5,1.8,0.1,,1.7,1.1,5.9,0.6,1.4,0.276,,,,,,,
1435553,Kevin Picón,Santos Laguna,7857,RB,22,Mexico,MEX,172.0,22.0,20000,6.57,,,399.0,7.0,,,,,,0.11,1.0,1.0,18.3,0.2,0.9,,2.5,2.0,2.5,,2.0,0.677,,,,,,,1.0
1621323,Jonathan Pérez,Santos Laguna,7857,CB,20,Mexico,MEX,181.0,28.0,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675918,Kevin Balanta,Santos Laguna,7857,CB,28,Colombia,COL,183.0,35.0,1326001,6.54,,,608.0,7.0,,,,,,0.01,1.0,,31.8,3.7,0.4,,2.1,0.6,4.9,0.6,0.9,0.148,,,,,,,1.0
1910396,Juan Carlos Echilvestre,Santos Laguna,7857,,18,Mexico,MEX,175.0,185.0,30000,,,,39.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
1138422,Aldo López,Santos Laguna,7857,"CDM,CM,CAM",25,Mexico,MEX,170.0,5.0,1079460,6.33,,,507.0,9.0,,0.05,1.2,0.4,,0.04,2.0,,24.0,2.8,0.2,0.7,1.6,1.1,0.7,0.2,0.7,0.178,,,,,,,
471119,Javier Güémez,Santos Laguna,7857,"CDM,CM,CAM",34,Mexico,MEX,172.0,6.0,490029,6.67,,1.0,480.0,8.0,,0.14,0.8,0.2,0.188,0.19,3.0,1.0,27.6,1.5,0.2,0.4,2.6,2.3,2.1,0.9,1.7,0.375,,,,,,,
1239856,Salvador Mariscal,Santos Laguna,7857,"CDM,CM",22,Mexico,MEX,182.0,8.0,971256,,,,69.0,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
972098,Ezequiel Bullaude,Santos Laguna,7857,"CAM,CM,ST",25,Argentina,ARG,184.0,10.0,1577935,7.0,4.0,1.0,682.0,10.0,0.53,0.19,1.6,0.7,0.132,0.13,12.0,4.0,17.3,1.1,2.0,0.5,1.1,0.1,1.2,,1.6,0.264,,,,,,,
317822,Carlos Gruezo,Santos Laguna,7857,"CDM,CM",30,Ecuador,ECU,172.0,11.0,901630,6.26,1.0,,793.0,10.0,0.11,0.03,0.6,0.1,,0.03,5.0,,21.0,2.8,0.2,0.3,2.0,1.2,0.9,0.2,2.8,0.454,0.113,,,,,,
638074,Fran Villalba,Santos Laguna,7857,"CAM,RW,CM,LW,CDM",27,Spain,ESP,168.0,21.0,1174941,6.95,2.0,1.0,835.0,10.0,0.22,0.18,1.3,0.4,0.108,0.22,20.0,2.0,28.0,3.3,0.9,0.4,0.8,0.6,0.4,0.1,0.9,0.216,,,,,,,
1174785,Jair González,Santos Laguna,7857,LW,24,Mexico,MEX,173.0,32.0,577036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817893,Nelson Cedillo,Santos Laguna,7857,,19,Mexico,MEX,173.0,195.0,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210282,Anthony Lozano,Santos Laguna,7857,"ST,LW",32,Honduras,HON,183.0,,761187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681635,Cristian Dájome,Santos Laguna,7857,"RW,CAM,CDM",32,Colombia,COL,172.0,7.0,542147,6.31,,1.0,525.0,11.0,,0.17,2.2,0.5,0.171,0.12,7.0,2.0,19.9,2.1,0.7,0.3,1.2,0.9,1.2,0.5,2.7,0.171,,,,,,,
740753,Lucas Di Yorio,Santos Laguna,7857,ST,29,Argentina,ARG,190.0,9.0,1895067,6.96,4.0,2.0,688.0,8.0,0.52,0.73,3.5,1.6,0.262,0.06,6.0,2.0,8.5,0.4,0.8,0.5,0.8,,0.9,0.3,1.6,,0.131,,,,,,
959832,Alberto Ocejo,Santos Laguna,7857,ST,27,Mexico,MEX,180.0,13.0,1002387,,1.0,,187.0,6.0,0.48,0.51,2.9,1.4,,0.01,3.0,,9.6,,1.0,0.5,0.5,,1.4,,0.5,,,,,,,,
1096623,Diego Medina,Santos Laguna,7857,RW,25,Mexico,MEX,176.0,24.0,876671,,,,68.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
1201409,Ramiro Sordo,Santos Laguna,7857,"LW,ST,RW",25,Argentina,ARG,174.0,26.0,1778400,,,2.0,304.0,4.0,,,,,0.592,,4.0,3.0,,,,,,,,,,0.296,,,,,,,
1580561,Tahiel Jiménez,Santos Laguna,7857,ST,20,Mexico,MEX,176.0,29.0,1088055,,,,85.0,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1300602,Kevin Palacios,Santos Laguna,7857,"LW,LM,CDM,CM",26,Colombia,COL,173.0,77.0,1049340,6.62,,1.0,464.0,7.0,,0.03,0.6,,0.194,0.31,14.0,4.0,22.3,1.2,1.9,0.6,1.7,,0.2,,1.9,,,,,,,,1.0
1621326,Luis Gómez,Santos Laguna,7857,LW,19,Mexico,MEX,177.0,193.0,25000,,,,229.0,5.0,,,,,,,3.0,1.0,,,,,,,,,,0.786,,,,,,,
193993,Nahuel Guzmán,Tigres,8561,GK,40,Argentina,ARG,192.0,1.0,472725,7.05,,,990.0,11.0,,,,,,0.0,,,29.4,,,,0.2,,1.3,,,0.182,,3.5,76.5,-1.7,1.1,0.273,
1366204,Antonio Carrera,Tigres,8561,GK,22,USA,USA,193.0,13.0,723088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182467,Felipe Rodríguez,Tigres,8561,GK,36,Mexico,MEX,183.0,25.0,355208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382531,Francisco Reyes,Tigres,8561,CB,27,Mexico,MEX,182.0,2.0,220000,,,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
825589,Marco Farfán,Tigres,8561,"LB,CB",27,USA,USA,178.0,3.0,1822793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950069,Juan Purata,Tigres,8561,CB,28,Mexico,MEX,180.0,4.0,2254006,,,,336.0,6.0,,0.04,1.1,0.3,,0.01,,,49.6,3.2,0.3,0.3,1.9,2.7,5.1,1.1,2.4,0.536,0.268,,,,,,
1075104,Jesús Garza,Tigres,8561,"RB,LB,CB",25,Mexico,MEX,161.0,14.0,1677013,7.25,,,990.0,11.0,,0.02,0.4,,,0.11,12.0,1.0,46.4,1.5,0.8,0.6,2.3,1.2,1.9,0.2,1.2,,,,,,,,
1072253,Rômulo,Tigres,8561,"CB,CDM,CM,CAM",26,Brazil,BRA,182.0,23.0,3915820,6.75,,,742.0,9.0,,0.08,0.6,,,0.03,4.0,,43.8,2.5,0.1,,1.6,1.8,3.0,0.2,0.4,,,,,,,,
1470110,Fernando Ordóñez,Tigres,8561,CB,24,Mexico,MEX,175.0,26.0,425675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882469,Jesús Angulo,Tigres,8561,"CB,LB",28,Mexico,MEX,178.0,27.0,4748300,6.78,1.0,,511.0,8.0,0.18,0.09,0.5,0.2,,0.02,,,53.9,4.1,,,1.4,1.1,4.1,0.5,0.5,0.352,,,,,,,
1257033,Joaquim,Tigres,8561,CB,27,Brazil,BRA,,28.0,5013744,6.96,1.0,1.0,732.0,10.0,0.12,0.11,1.2,0.5,0.123,0.06,2.0,1.0,54.8,4.7,,,1.6,1.8,4.1,1.0,1.5,0.246,0.123,,,,,,
950917,Vladimir Loroña,Tigres,8561,"LB,CB",27,Mexico,MEX,180.0,32.0,384147,6.89,,2.0,581.0,8.0,,0.02,0.6,,0.31,0.04,3.0,1.0,39.5,2.0,0.3,,2.0,0.9,2.0,0.2,1.5,0.465,,,,,,,
1295538,Rafael Guerrero,Tigres,8561,CB,23,Mexico,MEX,183.0,33.0,640283,,,,68.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
643753,Osvaldo Rodríguez,Tigres,8561,LB,29,Mexico,MEX,174.0,35.0,1354474,,,1.0,311.0,6.0,,,,,0.289,0.01,1.0,,27.8,1.2,,0.9,3.5,0.9,2.9,0.3,1.7,,,,,,,,
1076308,César Araújo,Tigres,8561,"CDM,CM",24,Uruguay,URU,180.0,5.0,2105789,6.58,,,435.0,7.0,,,,,,0.02,5.0,,54.2,2.3,0.4,,1.7,0.8,1.2,,0.4,0.414,,,,,,,
350153,Juan Vigón,Tigres,8561,"CDM,CM",34,Mexico,MEX,173.0,6.0,351567,,,,128.0,6.0,,0.0,0.7,0.7,,0.07,2.0,,42.2,,,0.7,1.4,,0.7,,4.2,,,,,,,,
495198,Fernando Gorriarán,Tigres,8561,"CDM,CM,CAM,LW",31,Uruguay,URU,168.0,8.0,2100130,6.98,,,697.0,8.0,,0.08,1.7,0.3,,0.12,8.0,1.0,41.6,1.5,0.4,0.6,0.9,0.4,1.4,0.5,1.7,0.258,,,,,,,
793586,Juan Brunetta,Tigres,8561,"CM,CAM,CDM,LW,ST,LM",28,Argentina,ARG,,11.0,5829297,7.46,3.0,2.0,729.0,11.0,0.37,0.39,4.0,0.9,0.247,0.26,20.0,2.0,42.2,4.3,0.7,0.6,1.4,0.5,0.5,,0.9,0.123,,,,,,,
1926960,Henrique Simeone,Tigres,8561,,18,Brazil,BRA,182.0,22.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612708,Diego Sánchez,Tigres,8561,"LWB,RW",20,Mexico,MEX,155.0,30.0,25000,,1.0,,110.0,6.0,0.82,0.52,1.6,0.8,,0.12,3.0,,40.9,0.8,2.5,,0.8,,0.8,,0.8,,,,,,,,
432950,Ángel Correa,Tigres,8561,"CAM,ST,LW,LM,RW",31,Argentina,ARG,173.0,7.0,7714632,7.36,3.0,3.0,796.0,10.0,0.34,0.4,3.1,1.4,0.339,0.15,17.0,2.0,21.9,0.9,2.3,0.6,1.2,0.1,0.5,,0.9,0.113,,,,,,,1.0
38098,André-Pierre Gignac,Tigres,8561,ST,40,France,FRA,187.0,10.0,606736,6.28,1.0,1.0,179.0,6.0,0.5,0.34,3.0,1.0,0.503,0.18,3.0,,13.6,1.5,0.5,1.0,,,,1.0,2.0,0.503,0.503,,,,,,
828972,Diego Lainez,Tigres,8561,"RW,RM,LM,LWB",25,Mexico,MEX,167.0,16.0,4293409,7.25,2.0,2.0,777.0,11.0,0.23,0.1,1.9,0.9,0.232,0.18,16.0,2.0,33.6,1.5,1.5,0.8,1.9,0.3,0.5,0.1,1.5,0.347,,,,,,,
401095,Rodrigo Aguirre,Tigres,8561,ST,31,Uruguay,URU,186.0,17.0,2192452,6.2,,,631.0,8.0,,0.11,1.3,0.3,,0.02,3.0,,7.8,0.3,0.4,0.6,1.1,0.1,0.7,,2.0,,,,,,,,
867741,Iván López,Tigres,8561,ST,26,Mexico,MEX,180.0,19.0,1105047,,1.0,,130.0,3.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,
1186513,Marcelo Flores,Tigres,8561,"LW,LM",22,Mexico,MEX,171.0,20.0,855162,6.97,3.0,,510.0,8.0,0.53,0.12,1.2,0.9,,0.05,3.0,,23.6,1.2,1.6,0.5,1.4,0.5,1.8,0.2,0.5,,,,,,,,
974948,Jonathan Herrera,Tigres,8561,"LW,LM,ST",24,Mexico,MEX,182.0,77.0,4000000,6.46,1.0,1.0,234.0,8.0,0.38,0.25,2.7,0.4,0.385,0.32,3.0,1.0,18.1,0.8,1.5,,1.2,0.8,0.4,,0.8,0.385,,,,,,,
